zip,city,state,state_code,latitude,longitude,timezone
38313,BEECH BLUFF,TENNESSEE,TN,35.601914,-88.62354,-6
38935,GREENWOOD,MISSISSIPPI,MS,33.523355,-90.27757,-6
49632,FALMOUTH,MICHIGAN,MI,44.233529,-84.97463,-5
50668,READLYN,IOWA,IA,42.693119,-92.22915,-6
50849,GREENFIELD,IOWA,IA,41.308843,-94.42424,-6
35121,ONEONTA,ALABAMA,AL,33.944897,-86.45813,-6
87195,ALBUQUERQUE,NEW MEXICO,NM,35.044339,-106.672872,-7
91191,PASADENA,CALIFORNIA,CA,33.786594,-118.298662,-8
92091,RANCHO SANTA FE,CALIFORNIA,CA,32.993541,-117.21311,-8
92211,PALM DESERT,CALIFORNIA,CA,33.759409,-116.32317,-8
92423,SAN BERNARDINO,CALIFORNIA,CA,34.839964,-115.967051,-8
92551,MORENO VALLEY,CALIFORNIA,CA,33.889035,-117.22046,-8
94017,DALY CITY,CALIFORNIA,CA,37.381144,-122.334825,-8
98126,SEATTLE,WASHINGTON,WA,47.54687,-122.3748,-8
83712,BOISE,IDAHO,ID,43.595763,-116.16367,-7
84663,SPRINGVILLE,UTAH,UT,40.168205,-111.59577,-7
84724,ELSINORE,UTAH,UT,38.686793,-112.14565,-7
37937,POWELLS CROSSROADS,TENNESSEE,TN,35.187308,-85.47929,-6
38847,GOLDEN,MISSISSIPPI,MS,34.428899,-88.22647,-6
56230,DANUBE,MINNESOTA,MN,44.79129,-95.09671,-6
57043,MARION,SOUTH DAKOTA,SD,43.42258,-97.29026,-6
58483,STREETER,NORTH DAKOTA,ND,46.631342,-99.39898,-6
53506,AVOCA,WISCONSIN,WI,43.15498,-90.28594,-6
54514,BUTTERNUT,WISCONSIN,WI,46.024995,-90.44778,-6
55033,HASTINGS,MINNESOTA,MN,44.726517,-92.86147,-6
55056,NORTH BRANCH,MINNESOTA,MN,45.509818,-92.97816,-6
49426,HUDSONVILLE,MICHIGAN,MI,42.873302,-85.87861,-5
51439,CHARTER OAK,IOWA,IA,42.08255,-95.57938,-6
41224,INEZ,KENTUCKY,KY,37.866327,-82.52903,-5
42361,OLATON,KENTUCKY,KY,37.517388,-86.6846,-6
42403,BLACKFORD,KENTUCKY,KY,37.448198,-87.93391,-6
43004,BLACKLICK,OHIO,OH,39.998073,-82.8052,-5
59935,TROY,MONTANA,MT,48.671585,-115.862,-7
63050,HILLSBORO,MISSOURI,MO,38.259946,-90.5666,-6
63066,MORSE MILL,MISSOURI,MO,38.280943,-90.652057,-6
47971,OXFORD,INDIANA,IN,40.520834,-87.2444,-5
31831,WAVERLY HALL,GEORGIA,GA,32.698622,-84.71552,-5
33303,FORT LAUDERDALE,FLORIDA,FL,26.196911,-80.095165,-5
20538,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.893311,-77.014647,-5
21640,HENDERSON,MARYLAND,MD,39.07733,-75.79992,-5
22875,LURAY,VIRGINIA,VA,38.665568,-78.466716,-5
23976,WYLLIESBURG,VIRGINIA,VA,36.848612,-78.59064,-5
14571,WATERPORT,NEW YORK,NY,43.34653,-78.25412,-5
14854,JACKSONVILLE,NEW YORK,NY,42.50632,-76.608222,-5
24517,ALTAVISTA,VIRGINIA,VA,37.127543,-79.27409,-5
24656,VANSANT,VIRGINIA,VA,37.198005,-82.12193,-5
25334,CHARLESTON,WEST VIRGINIA,WV,38.296818,-81.554655,-5
25936,THURMOND,WEST VIRGINIA,WV,37.930061,-81.05964,-5
33918,NORTH FORT MYERS,FLORIDA,FL,26.71613,-81.607007,-5
37071,GLADEVILLE,TENNESSEE,TN,36.156231,-86.304922,-6
17507,BOWMANSVILLE,PENNSYLVANIA,PA,40.196641,-76.016047,-5
27622,RALEIGH,NORTH CAROLINA,NC,35.797692,-78.625265,-5
28742,HORSE SHOE,NORTH CAROLINA,NC,35.362016,-82.60353,-5
95389,YOSEMITE NATIONAL PARK,CALIFORNIA,CA,37.699662,-119.67529,-8
96071,OLD STATION,CALIFORNIA,CA,40.646417,-121.4418,-8
98392,SUQUAMISH,WASHINGTON,WA,47.735065,-122.55751,-8
15540,FORT HILL,PENNSYLVANIA,PA,39.798343,-79.22064,-5
19375,UNIONVILLE,PENNSYLVANIA,PA,39.901177,-75.750203,-5
35403,TUSCALOOSA,ALABAMA,AL,33.205073,-87.52749,-6
5850,LYNDON CENTER,VERMONT,VT,44.481915,-71.988258,-5
7850,LANDING,NEW JERSEY,NJ,40.908198,-74.65749,-5
8555,ROOSEVELT,NEW JERSEY,NJ,40.22142,-74.47378,-5
10598,YORKTOWN HEIGHTS,NEW YORK,NY,41.296874,-73.78934,-5
11956,NEW SUFFOLK,NEW YORK,NY,40.991836,-72.47505,-5
13078,JAMESVILLE,NEW YORK,NY,42.973991,-76.07493,-5
1803,BURLINGTON,MASSACHUSETTS,MA,42.506362,-71.20008,-5
70006,METAIRIE,LOUISIANA,LA,30.013985,-90.19128,-6
70637,DRY CREEK,LOUISIANA,LA,30.685067,-92.98065,-6
73164,OKLAHOMA CITY,OKLAHOMA,OK,35.551409,-97.407537,-6
49275,RIDGEWAY,MICHIGAN,MI,41.988026,-83.865674,-5
50009,ALTOONA,IOWA,IA,41.644716,-93.46641,-6
50264,WELDON,IOWA,IA,40.89222,-93.70988,-6
82210,CHUGWATER,WYOMING,WY,41.742212,-104.82923,-7
83113,BIG PINEY,WYOMING,WY,42.557035,-110.11482,-7
91376,AGOURA HILLS,CALIFORNIA,CA,33.786594,-118.298662,-8
92179,SAN DIEGO,CALIFORNIA,CA,32.572602,-116.918724,-8
94141,SAN FRANCISCO,CALIFORNIA,CA,37.784827,-122.727802,-8
87111,ALBUQUERQUE,NEW MEXICO,NM,35.135303,-106.52223,-7
95351,MODESTO,CALIFORNIA,CA,37.626067,-120.99955,-8
96132,TERMO,CALIFORNIA,CA,40.921124,-120.62265,-8
96161,TRUCKEE,CALIFORNIA,CA,39.339574,-120.22805,-8
74401,MUSKOGEE,OKLAHOMA,OK,35.739681,-95.40711,-6
76241,GAINESVILLE,TEXAS,TX,33.610384,-97.03692,-6
68601,COLUMBUS,NEBRASKA,NE,41.437838,-97.37192,-6
68923,ATLANTA,NEBRASKA,NE,40.370382,-99.47144,-6
38740,DUNCAN,MISSISSIPPI,MS,34.033462,-90.78544,-6
38772,SCOTT,MISSISSIPPI,MS,33.569415,-91.0742,-6
64733,CHILHOWEE,MISSOURI,MO,38.581879,-93.82496,-6
68034,KENNARD,NEBRASKA,NE,41.465023,-96.2123,-6
74935,FANSHAWE,OKLAHOMA,OK,34.951143,-94.90421,-6
75222,DALLAS,TEXAS,TX,32.767268,-96.777626,-6
75426,CLARKSVILLE,TEXAS,TX,33.626445,-95.03534,-6
76655,LORENA,TEXAS,TX,31.393062,-97.16178,-6
77045,HOUSTON,TEXAS,TX,29.629111,-95.43841,-6
77830,ANDERSON,TEXAS,TX,30.536223,-96.0229,-6
77994,WESTHOFF,TEXAS,TX,29.195217,-97.47799,-6
59540,RUDYARD,MONTANA,MT,48.525132,-110.54993,-7
61451,LAURA,ILLINOIS,IL,40.953365,-89.94259,-6
61735,DEWITT,ILLINOIS,IL,40.193547,-88.79575,-6
57110,SIOUX FALLS,SOUTH DAKOTA,SD,43.544375,-96.65801,-6
58484,SUTTON,NORTH DAKOTA,ND,47.399657,-98.44052,-6
58782,SHERWOOD,NORTH DAKOTA,ND,48.944324,-101.72643,-6
58789,UPHAM,NORTH DAKOTA,ND,48.567655,-100.80621,-6
59059,MUSSELSHELL,MONTANA,MT,46.455469,-108.0903,-7
79040,GRUVER,TEXAS,TX,36.27128,-101.49483,-6
72219,LITTLE ROCK,ARKANSAS,AR,34.751918,-92.392487,-6
73853,MUTUAL,OKLAHOMA,OK,36.223999,-99.1237,-6
23130,ONEMO,VIRGINIA,VA,37.405038,-76.27785,-5
24230,COEBURN,VIRGINIA,VA,36.952634,-82.46657,-5
24438,GLEN WILTON,VIRGINIA,VA,37.555083,-79.786151,-5
13682,RODMAN,NEW YORK,NY,43.842808,-75.90347,-5
14210,BUFFALO,NEW YORK,NY,42.866708,-78.83139,-5
14673,ROCHESTER,NEW YORK,NY,43.286024,-77.684264,-5
15259,PITTSBURGH,PENNSYLVANIA,PA,40.434436,-80.024817,-5
16212,CADOGAN,PENNSYLVANIA,PA,40.7532,-79.58296,-5
17246,PLEASANT HALL,PENNSYLVANIA,PA,40.049118,-77.671754,-5
32442,GRAND RIDGE,FLORIDA,FL,30.698517,-85.01619,-6
20573,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.893311,-77.014647,-5
21082,HYDES,MARYLAND,MD,39.470274,-76.45964,-5
21280,BALTIMORE,MARYLAND,MD,39.284707,-76.620489,-5
22848,PLEASANT VALLEY,VIRGINIA,VA,38.384681,-78.891422,-5
23066,GWYNN,VIRGINIA,VA,37.501358,-76.28453,-5
7924,BERNARDSVILLE,NEW JERSEY,NJ,40.72344,-74.57753,-5
10553,MOUNT VERNON,NEW YORK,NY,40.909288,-73.8215,-5
10805,NEW ROCHELLE,NEW YORK,NY,40.897783,-73.77933,-5
11565,MALVERNE,NEW YORK,NY,40.675249,-73.67298,-5
36612,MOBILE,ALABAMA,AL,30.753155,-88.11116,-6
37135,NOLENSVILLE,TENNESSEE,TN,35.940383,-86.6686,-6
38368,REAGAN,TENNESSEE,TN,35.502859,-88.36148,-6
10517,CROMPOND,NEW YORK,NY,41.300561,-73.861217,-5
17522,EPHRATA,PENNSYLVANIA,PA,40.174994,-76.17619,-5
2744,NEW BEDFORD,MASSACHUSETTS,MA,41.610754,-70.91453,-5
4342,DRESDEN,MAINE,ME,44.07685,-69.75012,-5
72082,KENSETT,ARKANSAS,AR,35.233947,-91.67048,-6
74074,STILLWATER,OKLAHOMA,OK,36.105571,-97.07631,-6
74477,WAGONER,OKLAHOMA,OK,35.963567,-95.513856,-6
41616,DAVID,KENTUCKY,KY,37.587133,-82.87272,-5
62681,RUSHVILLE,ILLINOIS,IL,40.134957,-90.55222,-6
63196,SAINT LOUIS,MISSOURI,MO,38.6531,-90.243462,-6
70143,NEW ORLEANS,LOUISIANA,LA,30.032997,-89.882564,-6
70457,SAINT BENEDICT,LOUISIANA,LA,30.42551,-89.881256,-6
55104,SAINT PAUL,MINNESOTA,MN,44.953665,-93.15922,-6
55733,ESKO,MINNESOTA,MN,46.708371,-92.36434,-6
44807,ATTICA,OHIO,OH,41.069216,-82.87708,-5
47334,DALEVILLE,INDIANA,IN,40.117139,-85.54205,-5
21074,HAMPSTEAD,MARYLAND,MD,39.613293,-76.84802,-5
50321,DES MOINES,IOWA,IA,41.542789,-93.66189,-6
53280,MILWAUKEE,WISCONSIN,WI,43.040963,-87.957786,-6
53407,RACINE,WISCONSIN,WI,42.731224,-87.782818,-6
80047,AURORA,COLORADO,CO,39.738752,-104.408349,-7
80103,BYERS,COLORADO,CO,39.746563,-104.17162,-7
85620,NACO,ARIZONA,AZ,31.385182,-109.919794,-7
94562,OAKVILLE,CALIFORNIA,CA,38.437887,-122.399101,-8
78362,INGLESIDE,TEXAS,TX,27.866143,-97.20712,-6
79313,ANTON,TEXAS,TX,33.823216,-102.16413,-6
86430,BULLHEAD CITY,ARIZONA,AZ,35.256802,-114.49451,-7
60933,ELLIOTT,ILLINOIS,IL,40.465744,-88.26994,-6
61443,KEWANEE,ILLINOIS,IL,41.247536,-89.92848,-6
61709,BLOOMINGTON,ILLINOIS,IL,40.461431,-88.953015,-6
61772,SHIRLEY,ILLINOIS,IL,40.399689,-89.06088,-6
92071,SANTEE,CALIFORNIA,CA,32.84681,-116.98983,-8
15209,PITTSBURGH,PENNSYLVANIA,PA,40.492618,-79.97458,-5
15376,WEST ALEXANDER,PENNSYLVANIA,PA,40.101254,-80.50229,-5
16423,LAKE CITY,PENNSYLVANIA,PA,42.019394,-80.34064,-5
19904,DOVER,DELAWARE,DE,39.161639,-75.5587,-5
21686,RIDGELY,MARYLAND,MD,38.88927,-75.861191,-5
22623,CHESTER GAP,VIRGINIA,VA,38.853733,-78.141239,-5
2894,WOOD RIVER JUNCTION,RHODE ISLAND,RI,41.444078,-71.69556,-5
5456,FERRISBURG,VERMONT,VT,44.204926,-73.25143,-5
7657,RIDGEFIELD,NEW JERSEY,NJ,40.832421,-74.00399,-5
12878,STONY CREEK,NEW YORK,NY,43.426652,-73.96174,-5
8056,MICKLETON,NEW JERSEY,NJ,39.785219,-75.25304,-5
8759,WHITING,NEW JERSEY,NJ,39.943541,-74.36949,-5
17801,SUNBURY,PENNSYLVANIA,PA,40.856105,-76.77124,-5
37650,ERWIN,TENNESSEE,TN,36.128301,-82.4273,-5
39663,SILVER CREEK,MISSISSIPPI,MS,31.590797,-90.00583,-6
39664,SMITHDALE,MISSISSIPPI,MS,31.328058,-90.67792,-6
32827,ORLANDO,FLORIDA,FL,28.425221,-81.30353,-5
45710,ALBANY,OHIO,OH,39.202517,-82.21421,-5
46732,CROMWELL,INDIANA,IN,41.386918,-85.63924,-5
47304,MUNCIE,INDIANA,IN,40.215398,-85.43636,-5
35150,SYLACAUGA,ALABAMA,AL,33.185782,-86.25105,-6
36925,YORK,ALABAMA,AL,32.487726,-88.2679,-6
26412,ORLANDO,WEST VIRGINIA,WV,38.891517,-80.5648,-5
26173,SHERMAN,WEST VIRGINIA,WV,38.95192,-81.709496,-5
43291,COLUMBUS,OHIO,OH,39.969036,-83.011389,-5
48218,RIVER ROUGE,MICHIGAN,MI,42.269288,-83.13676,-5
48240,REDFORD,MICHIGAN,MI,42.426285,-83.30197,-5
48850,LAKEVIEW,MICHIGAN,MI,43.447625,-85.25628,-5
95817,SACRAMENTO,CALIFORNIA,CA,38.551106,-121.45996,-8
95833,SACRAMENTO,CALIFORNIA,CA,38.616891,-121.49623,-8
81041,GRANADA,COLORADO,CO,37.962678,-102.33025,-7
83805,BONNERS FERRY,IDAHO,ID,48.770783,-116.41051,-8
76268,SOUTHMAYD,TEXAS,TX,33.621928,-96.7649,-6
78418,CORPUS CHRISTI,TEXAS,TX,27.633433,-97.26792,-6
78609,BUCHANAN DAM,TEXAS,TX,30.744225,-98.43167,-6
66036,HILLSDALE,KANSAS,KS,38.658068,-94.852061,-6
66843,CEDAR POINT,KANSAS,KS,38.224172,-96.77229,-6
69142,HALSEY,NEBRASKA,NE,41.931243,-100.27285,-6
57323,CARTHAGE,SOUTH DAKOTA,SD,44.157714,-97.7152,-6
27621,RALEIGH,NORTH CAROLINA,NC,35.797692,-78.625265,-5
28277,CHARLOTTE,NORTH CAROLINA,NC,35.054546,-80.81792,-5
47954,LADOGA,INDIANA,IN,39.903358,-86.80388,-5
48398,CLAWSON,MICHIGAN,MI,42.660091,-83.3863,-5
48873,PEWAMO,MICHIGAN,MI,42.987795,-84.84263,-5
38749,HOLLY RIDGE,MISSISSIPPI,MS,33.628715,-90.607457,-6
16639,FALLENTIMBER,PENNSYLVANIA,PA,40.687083,-78.47615,-5
16874,SNOW SHOE,PENNSYLVANIA,PA,41.034029,-77.93356,-5
18046,EAST TEXAS,PENNSYLVANIA,PA,40.538843,-75.568502,-5
8073,RANCOCAS,NEW JERSEY,NJ,40.010461,-74.86762,-5
12043,COBLESKILL,NEW YORK,NY,42.696926,-74.52436,-5
12082,GRAFTON,NEW YORK,NY,42.772624,-73.446834,-5
13320,CHERRY VALLEY,NEW YORK,NY,42.772775,-74.7359,-5
23974,VICTORIA,VIRGINIA,VA,36.987595,-78.23285,-5
4262,NORTH JAY,MAINE,ME,45.063384,-70.381639,-5
14808,ATLANTA,NEW YORK,NY,42.560553,-77.47257,-5
21263,BALTIMORE,MARYLAND,MD,39.284707,-76.620489,-5
618,BARRANQUITAS,PUERTO RICO,PR,18.185463,-66.305827,-4
1521,HOLLAND,MASSACHUSETTS,MA,42.054676,-72.16137,-5
24628,MAXIE,VIRGINIA,VA,37.308652,-82.18593,-5
25320,CHARLESTON,WEST VIRGINIA,WV,38.530623,-81.62565,-5
76134,FORT WORTH,TEXAS,TX,32.649855,-97.33358,-6
83671,WARREN,IDAHO,ID,45.273532,-115.69194,-7
85653,MARANA,ARIZONA,AZ,32.454488,-111.26232,-7
77331,COLDSPRING,TEXAS,TX,30.619313,-95.13802,-6
65647,EXETER,MISSOURI,MO,36.690297,-93.98011,-6
65766,UDALL,MISSOURI,MO,36.545211,-92.25803,-6
18643,PITTSTON,PENNSYLVANIA,PA,41.337585,-75.81587,-5
19135,PHILADELPHIA,PENNSYLVANIA,PA,40.023611,-75.04966,-5
19179,PHILADELPHIA,PENNSYLVANIA,PA,40.001811,-75.11787,-5
19355,MALVERN,PENNSYLVANIA,PA,40.042957,-75.53221,-5
26293,VALLEY BEND,WEST VIRGINIA,WV,38.758699,-79.91798,-5
6791,HARWINTON,CONNECTICUT,CT,41.754872,-73.06927,-5
11931,AQUEBOGUE,NEW YORK,NY,40.922326,-72.637078,-5
12307,SCHENECTADY,NEW YORK,NY,42.804076,-73.93571,-5
27861,PARMELE,NORTH CAROLINA,NC,35.819037,-77.314288,-5
22009,BURKE,VIRGINIA,VA,38.831813,-77.288755,-5
23059,GLEN ALLEN,VIRGINIA,VA,37.686152,-77.53651,-5
23274,RICHMOND,VIRGINIA,VA,37.524246,-77.493157,-5
23502,NORFOLK,VIRGINIA,VA,36.855247,-76.21233,-5
14034,COLLINS,NEW YORK,NY,42.498791,-78.8835,-5
14132,SANBORN,NEW YORK,NY,43.140056,-78.88297,-5
14441,DRESDEN,NEW YORK,NY,42.684588,-76.95775,-5
3582,GROVETON,NEW HAMPSHIRE,NH,44.610605,-71.48147,-5
33848,INTERCESSION CITY,FLORIDA,FL,28.26074,-81.50669,-5
37764,KODAK,TENNESSEE,TN,35.97555,-83.61374,-5
24457,LOW MOOR,VIRGINIA,VA,37.802424,-79.86351,-5
25143,NITRO,WEST VIRGINIA,WV,38.417852,-81.8321,-5
41096,WASHINGTON,KENTUCKY,KY,38.61225,-83.808021,-5
44120,CLEVELAND,OHIO,OH,41.472352,-81.58211,-5
44488,WARREN,OHIO,OH,41.317424,-80.761269,-5
38838,DENNIS,MISSISSIPPI,MS,34.552421,-88.25935,-6
40585,LEXINGTON,KENTUCKY,KY,38.028269,-84.471505,-5
30571,SAUTEE NACOOCHEE,GEORGIA,GA,34.696896,-83.68012,-5
27048,STONEVILLE,NORTH CAROLINA,NC,36.47266,-79.90522,-5
27429,GREENSBORO,NORTH CAROLINA,NC,36.080707,-80.0244,-5
33151,MIAMI,FLORIDA,FL,25.832074,-80.20942,-5
32183,OCKLAWAHA,FLORIDA,FL,29.084013,-81.8349,-5
96807,HONOLULU,HAWAII,HI,24.859832,-168.021815,-10
97522,BUTTE FALLS,OREGON,OR,42.530663,-122.54822,-8
83253,MAY,IDAHO,ID,44.486997,-113.80293,-7
83330,GOODING,IDAHO,ID,42.944346,-114.70605,-7
85366,YUMA,ARIZONA,AZ,32.609959,-114.631172,-7
95190,SAN JOSE,CALIFORNIA,CA,37.189396,-121.705327,-8
87027,LA JARA,NEW MEXICO,NM,36.151633,-107.00449,-7
79371,SUDAN,TEXAS,TX,34.068183,-102.52625,-6
64783,SCHELL CITY,MISSOURI,MO,38.005777,-94.10004,-6
65668,HERMITAGE,MISSOURI,MO,37.913567,-93.30305,-6
57533,GREGORY,SOUTH DAKOTA,SD,43.229236,-99.42096,-6
55566,YOUNG AMERICA,MINNESOTA,MN,44.805487,-93.766524,-6
78667,SAN MARCOS,TEXAS,TX,30.054378,-98.003574,-6
79003,ALLISON,TEXAS,TX,35.629034,-100.09291,-6
79406,LUBBOCK,TEXAS,TX,33.583798,-101.87525,-6
75773,MINEOLA,TEXAS,TX,32.674657,-95.46982,-6
76203,DENTON,TEXAS,TX,33.246457,-97.127027,-6
76797,WACO,TEXAS,TX,31.553646,-97.203166,-6
70119,NEW ORLEANS,LOUISIANA,LA,29.974504,-90.08747,-6
70160,NEW ORLEANS,LOUISIANA,LA,30.032997,-89.882564,-6
70511,ABBEVILLE,LOUISIANA,LA,30.032434,-92.176655,-6
62948,HERRIN,ILLINOIS,IL,37.804014,-89.02702,-6
64119,KANSAS CITY,MISSOURI,MO,39.202654,-94.51816,-6
73555,MANITOU,OKLAHOMA,OK,34.50847,-98.96369,-6
56138,HILLS,MINNESOTA,MN,43.529153,-96.36669,-6
84112,SALT LAKE CITY,UTAH,UT,40.76784,-111.83805,-7
88056,RODEO,NEW MEXICO,NM,31.766132,-108.93389,-7
88421,GARITA,NEW MEXICO,NM,35.313786,-104.47567,-7
94515,CALISTOGA,CALIFORNIA,CA,38.597907,-122.60952,-8
99032,SPRAGUE,WASHINGTON,WA,47.273264,-117.99082,-8
97075,BEAVERTON,OREGON,OR,45.548616,-123.114725,-8
97392,TURNER,OREGON,OR,44.807739,-122.9485,-8
97432,DILLARD,OREGON,OR,43.113502,-123.418068,-8
69167,TRYON,NEBRASKA,NE,41.560479,-100.98254,-6
66683,TOPEKA,KANSAS,KS,39.042939,-95.769657,-6
45338,LEWISBURG,OHIO,OH,39.849859,-84.54428,-5
58653,SCRANTON,NORTH DAKOTA,ND,46.172025,-103.09161,-7
59084,TEIGEN,MONTANA,MT,47.173641,-108.281168,-7
18240,NESQUEHONING,PENNSYLVANIA,PA,40.857175,-75.84811,-5
19113,PHILADELPHIA,PENNSYLVANIA,PA,39.874179,-75.26353,-5
19501,ADAMSTOWN,PENNSYLVANIA,PA,40.241588,-76.05765,-5
10185,NEW YORK,NEW YORK,NY,40.780751,-73.977182,-5
11599,GARDEN CITY,NEW YORK,NY,40.607574,-73.742691,-5
6126,HARTFORD,CONNECTICUT,CT,41.791776,-72.718832,-5
8002,CHERRY HILL,NEW JERSEY,NJ,39.932279,-75.02266,-5
67601,HAYS,KANSAS,KS,38.881082,-99.32559,-6
71282,TALLULAH,LOUISIANA,LA,32.397286,-91.17657,-6
62523,DECATUR,ILLINOIS,IL,39.844086,-88.95327,-6
63073,SAINT ALBANS,MISSOURI,MO,38.527729,-91.017274,-6
77020,HOUSTON,TEXAS,TX,29.775927,-95.31836,-6
77359,OAKHURST,TEXAS,TX,30.735628,-95.30405,-6
78411,CORPUS CHRISTI,TEXAS,TX,27.733058,-97.38542,-6
79841,SIERRA BLANCA,TEXAS,TX,32.624796,-103.597991,-7
73051,LEXINGTON,OKLAHOMA,OK,35.039068,-97.29276,-6
83823,DEARY,IDAHO,ID,46.79844,-116.54841,-8
85655,DOUGLAS,ARIZONA,AZ,31.880077,-109.754263,-7
81004,PUEBLO,COLORADO,CO,38.197344,-104.6331,-7
81525,MACK,COLORADO,CO,39.244427,-108.93781,-7
66276,SHAWNEE MISSION,KANSAS,KS,38.899901,-94.831991,-6
93218,DUCOR,CALIFORNIA,CA,35.842485,-119.01483,-8
93532,LAKE HUGHES,CALIFORNIA,CA,34.676708,-118.45592,-8
94285,SACRAMENTO,CALIFORNIA,CA,38.377411,-121.444429,-8
99788,CHALKYITSIK,ALASKA,AK,66.653222,-143.72717,-9
87347,JAMESTOWN,NEW MEXICO,NM,35.453355,-108.45374,-7
89515,RENO,NEVADA,NV,40.541218,-119.586934,-8
652,GARROCHALES,PUERTO RICO,PR,18.457453,-66.61217,-4
32126,DAYTONA BEACH,FLORIDA,FL,29.022729,-81.172169,-5
14487,LIVONIA,NEW YORK,NY,42.809908,-77.65301,-5
23220,RICHMOND,VIRGINIA,VA,37.549396,-77.45739,-5
20307,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.893311,-77.014647,-5
20621,CHAPTICO,MARYLAND,MD,38.330254,-76.80782,-5
17953,MIDDLEPORT,PENNSYLVANIA,PA,40.727464,-76.08556,-5
18401,ALDENVILLE,PENNSYLVANIA,PA,41.615989,-75.274708,-5
18426,GREENTOWN,PENNSYLVANIA,PA,41.337195,-75.27069,-5
19342,GLEN MILLS,PENNSYLVANIA,PA,39.897677,-75.50109,-5
8645,TRENTON,NEW JERSEY,NJ,40.280531,-74.712018,-5
8872,SAYREVILLE,NEW JERSEY,NJ,40.461605,-74.3474,-5
707,MAUNABO,PUERTO RICO,PR,18.014505,-65.91018,-4
1367,ROWE,MASSACHUSETTS,MA,42.694883,-72.90962,-5
1601,WORCESTER,MASSACHUSETTS,MA,42.265275,-71.879415,-5
13739,BLOOMVILLE,NEW YORK,NY,42.364673,-74.78034,-5
13792,MORRIS,NEW YORK,NY,42.509167,-75.208242,-5
4230,EAST POLAND,MAINE,ME,44.062672,-70.327049,-5
95303,BALLICO,CALIFORNIA,CA,37.46994,-120.67607,-8
95353,MODESTO,CALIFORNIA,CA,37.60396,-120.937052,-8
88510,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
89501,RENO,NEVADA,NV,39.52616,-119.81367,-8
90230,CULVER CITY,CALIFORNIA,CA,33.997179,-118.40145,-8
96835,HONOLULU,HAWAII,HI,24.859832,-168.021815,-10
97911,JUNTURA,OREGON,OR,43.722896,-118.07394,-7
92270,RANCHO MIRAGE,CALIFORNIA,CA,33.762944,-116.42249,-8
92327,DAGGETT,CALIFORNIA,CA,34.866837,-116.86379,-8
72845,KNOXVILLE,ARKANSAS,AR,35.376739,-93.35706,-6
73722,BURLINGTON,OKLAHOMA,OK,36.920802,-98.38429,-6
74152,TULSA,OKLAHOMA,OK,36.139826,-96.029725,-6
74458,REDBIRD,OKLAHOMA,OK,35.963567,-95.513856,-6
74802,SHAWNEE,OKLAHOMA,OK,35.365621,-96.959601,-6
75806,LITTLE ELM,TEXAS,TX,33.169075,-96.904315,-6
68101,OMAHA,NEBRASKA,NE,41.291736,-96.171104,-6
62703,SPRINGFIELD,ILLINOIS,IL,39.7715,-89.63612,-6
63766,MILLERSVILLE,MISSOURI,MO,37.437077,-89.85836,-6
65631,CLEVER,MISSOURI,MO,37.015404,-93.43738,-6
82082,PINE BLUFFS,NEBRASKA,NE,41.181106,-104.00078,-7
76094,ARLINGTON,TEXAS,TX,32.771419,-97.291484,-6
77874,WALLER,TEXAS,TX,30.049881,-95.929015,-6
62298,WATERLOO,ILLINOIS,IL,38.325969,-90.14606,-6
78599,WESLACO,TEXAS,TX,26.409709,-98.224206,-6
80903,COLORADO SPRINGS,COLORADO,CO,38.834282,-104.81654,-7
69353,MCGREW,NEBRASKA,NE,41.746944,-103.416351,-7
71728,CURTIS,ARKANSAS,AR,34.010316,-93.097627,-6
50170,MONROE,IOWA,IA,41.528347,-93.10517,-6
49277,RIVES JUNCTION,MICHIGAN,MI,42.395023,-84.46144,-5
27152,WINSTON SALEM,NORTH CAROLINA,NC,36.027482,-80.20728,-5
27292,LEXINGTON,NORTH CAROLINA,NC,35.775789,-80.23174,-5
27871,ROBERSONVILLE,NORTH CAROLINA,NC,35.821436,-77.26186,-5
22733,RAPIDAN,VIRGINIA,VA,38.324175,-78.05877,-5
23229,RICHMOND,VIRGINIA,VA,37.593546,-77.56271,-5
4568,SOUTH BRISTOL,MAINE,ME,43.863902,-69.55874,-5
14882,LANSING,NEW YORK,NY,42.564191,-76.54077,-5
77510,SANTA FE,TEXAS,TX,29.371171,-95.08552,-6
78468,CORPUS CHRISTI,TEXAS,TX,27.777,-97.463213,-6
78720,AUSTIN,TEXAS,TX,30.326374,-97.771258,-6
79345,MEADOW,TEXAS,TX,33.344598,-102.28814,-6
60192,SCHAUMBURG,ILLINOIS,IL,42.065827,-88.21399,-6
62955,KARBERS RIDGE,ILLINOIS,IL,37.500757,-88.238292,-6
71280,STERLINGTON,LOUISIANA,LA,32.700356,-92.08283,-6
65803,SPRINGFIELD,MISSOURI,MO,37.257053,-93.29015,-6
68055,ROSALIE,NEBRASKA,NE,42.053783,-96.50536,-6
84121,SALT LAKE CITY,UTAH,UT,40.625621,-111.8158,-7
85731,TUCSON,ARIZONA,AZ,32.088034,-110.708174,-7
85936,SAINT JOHNS,ARIZONA,AZ,34.558663,-109.40254,-7
